,VIXCLS,VIXCLS (ln diff),WILL5000PR,WILL5000PR (ln diff),BAMLC0A4CBBBEY,BAMLC0A4CBBBEY (ln diff),DCOILBRENTEU,DCOILBRENTEU (ln diff),WILLREITIND,WILLREITIND (ln diff)
1678,17.07,0.03882243278206676,44148.2,0.0016403695914526395,2.39,-0.004175371410480522,71.39,0.0070284236474433825,13734.48,0.009322888393629825
1679,17.89,0.046919360714278824,44041.86,-0.002411610821859256,2.38,-0.004192878260036004,71.31,-0.0011212334741568242,13758.9,0.0017764281017349504
1680,16.1,-0.10542262553021065,44214.64,0.003915410666245123,2.4,0.008368249670516525,71.65,0.004756584233968297,13888.59,0.009381752285310796
1681,15.65,-0.028348355004255144,44346.94,0.0029877537960931733,2.42,0.008298802814695194,72.05,0.005567168171350723,13845.23,-0.003126870754098121
1682,16.39,0.04620047576957642,44398.32,0.0011579211270724699,2.47,0.02045061047129082,72.27,0.003048782849358389,13904.99,0.004306999539476664
1683,17.02,0.03771773038948956,44281.14,-0.0026427781179858556,2.45,-0.008130126083250144,73.38,0.015242313632246152,13726.67,-0.012907112752069239
1684,18.15,0.06428143756563154,44069.14,-0.004799088511893146,2.42,-0.012320484388040676,73.88,0.0067907364039028195,13621.33,-0.007703709300017181
1685,17.75,-0.022285044789434938,44031.43,-0.0008560671583168755,2.42,0.0,72.92,-0.013079205520576842,13602.73,-0.001366438576324569
1686,20.7,0.15374818434989868,43462.88,-0.012996456631118036,2.42,0.0,73.1,0.002465416945271137,13384.47,-0.016175428266455683
1687,17.89,-0.14589180275069547,44075.13,0.013988437332294268,2.45,0.012320484388040676,74.49,0.01883652143245218,13681.75,0.021967748364403406
1688,16.66,-0.0712312607819312,44300.44,0.005098931484223357,2.41,-0.016461277054072077,74.92,0.005755989387702165,13608.28,-0.0053843969758755605
1689,16.32,-0.02061928720273576,44280.71,-0.0004454672427769424,2.41,0.0,75.22,0.00399627546630299,13598.42,-0.0007248214911523831
1690,15.97,-0.021679387309039733,44566.8,0.006440045169039621,2.38,-0.012526259819180319,75.95,0.009658075999591453,13537.52,-0.004488519818737657
1691,15.62,-0.022159817815381455,44718.89,0.003406820221734108,2.35,-0.012685159527315748,76.45,0.00656170333328987,13640.44,0.007573820255879937
1692,15.76,0.00892294001819316,44784.85,0.0014739051561623029,2.35,0.0,74.78,-0.02208646282610438,13551.48,-0.006543143506217319
1693,16.02,0.016362857210480364,44772.88,-0.00026731361036702594,2.37,0.008474626990972234,75.38,0.007991518290022093,13522.06,-0.0021733405812636164
1694,15.83,-0.011931067747292357,44807.08,0.0007635636734306672,2.36,-0.004228336109521114,76.94,0.020483909485159657,13448.06,-0.005487568145728261
1695,15.48,-0.022358005731339947,45034.4,0.005060479527033479,2.38,0.008438868645864628,76.69,-0.0032545755473813998,13507.53,0.004412449995614409
1696,15.07,-0.026842855523177,45301.09,0.005904451833730562,2.39,0.004192878260036004,77.51,0.010635638516652612,13561.14,0.003961042053001407
1697,,,,,2.37,-0.008403410796379518,78.34,0.010651367944264578,,
1698,16.44,,45189.57,,2.4,0.01257878220686004,75.81,-0.03282811816947273,13683.16,
1699,16.2,-0.01470614738969589,45271.57,0.0018129336521592876,2.36,-0.016807118316381153,74.31,-0.019984677898833958,13704.95,0.001591201773145201
1700,19.0,0.15942773692810208,44879.42,-0.008699903870791559,2.36,0.0,75.07,0.010175479415532429,13682.57,-0.001634321397586902
1701,16.18,-0.1606630675360945,45440.76,0.012430161845365717,2.33,-0.012793351459909452,77.14,0.027200941195171247,13934.01,0.01820985422971333
1702,16.17,-0.0006182380413299882,45570.11,0.0028425195165091566,2.31,-0.008620743043907031,76.77,-0.004808013940274414,14079.08,0.010357393409313076
1703,17.12,0.05708969712458023,45324.36,-0.005407382843118924,2.29,-0.008695706967553951,77.5,0.009463997519493894,13866.83,-0.015190350310103184
1704,16.33,-0.047243463731222235,45289.72,-0.0007645611297366628,2.28,-0.004376374599798893,75.74,-0.022971513885652328,13999.1,0.009493384458666654
1705,17.01,0.040797499425396566,45144.82,-0.003204530569808739,2.31,0.013072081567352845,74.53,-0.01610469358004618,14028.92,0.0021278714123695863
1706,18.45,0.08126296407876588,44811.97,-0.007400253366268927,2.3,-0.004338401598598329,74.46,-0.0009396604490321536,14034.65,0.00040835860010979275
1707,22.5,0.198450938723838,44131.22,-0.015307822740826538,2.35,0.021506205220963692,69.33,-0.07138435549017164,13738.46,-0.021330072848265047
1708,19.73,-0.13137498917585022,44880.84,0.016843509124937484,2.31,-0.017167803622365363,70.03,0.010046008713027632,14085.52,0.02494812035592986
1709,17.91,-0.09678110396190354,45287.89,0.009028690215092894,2.29,-0.008695706967553951,72.54,0.03521441218732946,14079.43,-0.00043245239880818076
1710,17.69,-0.012359707900926331,45315.58,0.0006112348867457484,2.31,0.008695706967553951,74.25,0.02329964382805283,13970.82,-0.007743998201334534
1711,17.2,-0.02809012435228686,45765.21,0.009873292767004216,2.3,-0.004338401598598329,74.86,0.008181924793474238,14086.11,0.008218336710395846
1712,17.58,0.02185250843762354,45865.27,0.0021839903004394756,2.31,0.004338401598598329,74.79,-0.0009355162727073818,14086.97,6.105118789001551e-05
1713,19.36,0.0964471895914003,45602.66,-0.0057421376337600805,2.31,0.0,74.87,0.0010690900390182279,14172.08,0.0060235752681201404
1714,18.31,-0.055761723162012,45645.1,0.000930214682755448,2.34,0.012903404835907795,75.09,0.002934117869198616,14117.18,-0.0038813365157892576
1715,17.7,-0.03388271910663576,45838.75,0.0042335404386708575,2.29,-0.021599111803461746,76.3,0.015985544178618305,14095.6,-0.001529803458478085
1716,18.24,0.030052345066402086,45568.13,-0.005921234609122195,2.29,0.0,77.72,0.0184396862188283,14134.44,0.002751680444463389
1717,19.46,0.06474409211167353,45493.31,-0.0016432864851889661,2.28,-0.004376374599798893,73.91,-0.05026448771244407,14095.35,-0.002769416632849797
1718,18.04,-0.07576956212338137,45821.88,0.007196424122025036,2.31,0.013072081567352845,73.24,-0.009106416990485755,14116.11,0.001471742600150705
1719,17.97,-0.003887813839010157,45608.87,-0.004659491153374162,2.28,-0.013072081567352845,70.99,-0.031202697755015052,14012.3,-0.0073811830326064864
1720,17.28,-0.03915393741955775,45933.17,0.0070852988789251725,2.27,-0.004395611473038019,72.14,0.016069653424098718,14208.01,0.01387037475253905
1721,16.15,-0.06762971370724413,45993.93,0.0013219172332874507,2.23,-0.017778246021283972,71.02,-0.015647147960451413,14182.12,-0.0018238738024063395
1722,16.72,0.03468555798788975,45957.19,-0.0007991202707522405,2.21,-0.009009069942365944,69.65,-0.01947882728912731,14109.43,-0.005138648108886201
1723,16.79,0.004177863432893947,45989.76,0.0007084520228719526,2.19,-0.00909097170125206,71.14,0.021167066294494497,13959.62,-0.010674491833736255
1724,16.06,-0.04445176257083361,46105.13,0.002505460625478406,2.24,0.022574322038539152,71.99,0.011877453960902784,14030.39,0.005056814971279522
1725,15.59,-0.029702025448930414,46221.02,0.002510449333476217,2.24,0.0,71.79,-0.002782029892819615,14051.33,0.0014913619166598835
1726,15.45,-0.00902067972593068,46243.58,0.0004879705411084956,2.28,0.017699577099400843,70.9,-0.012474757050310536,14140.96,0.006358497446065314
1727,16.12,0.04245173373472788,46278.16,0.0007475000277796795,2.24,-0.017699577099400843,70.07,-0.011775691155639478,14145.32,0.00030827666519073205
1728,17.91,0.10529847899413802,45925.06,-0.007659205962001536,2.21,-0.013483350337287092,69.4,-0.009607874869683286,14122.18,-0.0016372162496747222
1729,21.57,0.1859442443284447,45460.78,-0.010160961360041298,2.22,0.0045146803545267344,68.61,-0.01144857080995898,13992.6,-0.009217992639321437
1730,21.67,0.004625355147202637,45439.78,-0.00046204336636890275,2.16,-0.027398974188114433,66.8,-0.02673521616019947,14053.55,0.004346414459888592
1731,18.56,-0.15492008819021352,45842.27,0.008818658398334733,2.17,0.00461894585629441,65.51,-0.019500277798814913,14119.93,0.004712241642272019
1732,17.15,-0.07901055374610566,46288.07,0.009677669253420618,2.21,0.01826534797729329,69.07,0.052917680357095875,14083.76,-0.0025649140115753255
1733,17.22,0.00407332538763594,46426.43,0.002984648630164344,2.19,-0.00909097170125206,71.21,0.030512774893152184,14030.26,-0.0038059348737444765
1734,16.79,-0.02528802791013529,46540.52,0.002454421862283951,2.2,0.0045558165358609015,72.12,0.012698140341083075,14026.53,-0.00026588929253534843
1735,18.84,0.11519879805876787,46241.98,-0.0064352874795101656,2.2,0.0,70.42,-0.023854084608210258,14043.41,0.0012027102327074601
1736,16.39,-0.13931087639247863,46729.33,0.0104839754084054,2.17,-0.013730192811902131,72.26,0.025793411992587778,14184.61,0.010004327450761963
1737,16.19,-0.012277625066194453,46897.81,0.0035989603410566673,2.19,0.00917437627604123,,,14322.87,0.00969998639436831
1738,16.48,0.017753756791781594,46846.63,-0.001091904865717197,2.18,-0.004576667027411663,73.45,,14404.07,0.005653245090288195
1739,16.11,-0.022707327292442514,46895.89,0.0010509639496376622,2.16,-0.009216655104923976,71.99,-0.020077682138675,14636.14,0.015983007030257568
1740,16.41,0.018450707913116204,47055.62,0.003400267944547508,2.18,0.009216655104923976,73.56,0.0215741792549089,14707.74,0.004880073262077289
1741,16.41,0.0,47032.04,-0.0005012347101338577,2.15,-0.013857034661426293,73.07,-0.0066835139329946,14695.22,-0.0008516149909176818
1742,,,,,2.15,0.0,72.43,-0.008797307595891368,,
1743,18.14,,46846.9,,2.16,0.0046403795565023165,71.52,-0.012643447341975644,14527.88,
1744,17.96,-0.009972381812937137,46737.98,-0.0023277274957287375,2.19,0.01379332213233564,72.36,0.011676529661835744,14617.34,0.006138933310689154
1745,18.8,0.04570980696185023,46549.55,-0.004039773724551665,2.24,0.022574322038539152,71.32,-0.014476867532155602,14307.17,-0.02144768501463723
1746,20.95,0.1082817765322428,46169.32,-0.008201828419679202,2.27,0.013303965626362824,72.44,0.015581840020273852,14123.25,-0.012938434657257858
1747,19.37,-0.078413168949242,46274.69,0.00227965112357964,2.29,0.008771986072836913,72.97,0.007289764762315798,14222.1,0.006974717244746742
1748,19.46,0.00463559933895441,45968.11,-0.006647264152453758,2.29,0.0,73.05,0.0010957404191795916,14178.85,-0.0030456751223280065
1749,18.18,-0.06803898800852615,46365.64,0.008610772469411998,2.3,0.004357305368955622,74.84,0.02420836320918074,14224.23,0.003195430820444045
1750,18.69,0.027666532718138903,46321.86,-0.0009446797735570556,2.25,-0.021978906718775115,75.14,0.004000538739934001,14245.63,0.001503344521568195
1751,20.81,0.10744501893807135,45958.99,-0.007864510790843937,2.22,-0.0134230203321406,74.64,-0.006676483606734784,14092.35,-0.01081809605876316
1752,25.71,0.2114463808722551,45150.28,-0.01775299571395017,2.23,0.004494389587839209,73.59,-0.014167409600580605,14036.0,-0.004006639236424192
1753,24.36,-0.05393757843610203,45152.02,3.8537224416046456e-05,2.24,0.0044742803949211485,73.65,0.0008149959701313492,14040.3,0.0003063081697831649
1754,20.87,-0.15462972175258693,45602.7,0.009931906675213042,2.24,0.0,75.5,0.024808513346339822,14174.87,0.009538912605172811
1755,18.63,-0.11353953647561221,46162.27,0.012195872473354186,2.24,0.0,76.44,0.012373463117093308,14149.2,-0.0018125931074326473
1756,17.75,-0.04838766869207234,46201.13,0.0008414588959020364,2.23,-0.0044742803949211485,77.42,0.012739025777429802,14000.78,-0.010545043039501323
1757,18.76,0.05534142765665395,46135.77,-0.0014156856233213944,2.25,0.008928630744301391,78.85,0.018302168259545226,13814.14,-0.013420337087552525
1758,23.25,0.21457818845528687,45185.75,-0.02080679939486707,2.28,0.0132452267500206,78.3,-0.006999710412289417,13791.66,-0.0016286436161223605
1759,22.56,-0.03012670540350726,45227.76,0.0009292859667358044,2.27,-0.004395611473038019,77.86,-0.005635260814448095,13898.92,0.007747077630970267
1760,23.14,0.025384295135672197,44719.6,-0.011299173348572111,2.24,-0.013303965626362824,77.81,-0.0006423845534708761,13668.11,-0.01674575706030801
1761,21.15,-0.08992281627324372,45239.75,0.011564240886524857,2.21,-0.013483350337287092,79.4,0.020228410624251403,13864.7,0.014280659401665119
1762,22.96,0.0821136659590791,44648.87,-0.013147126098010276,2.24,0.013483350337287092,81.44,0.02536818454912204,13892.77,0.0020225193123550866
1763,21.3,-0.07504649873598623,45087.0,0.00976495756853879,2.23,-0.0044742803949211485,82.72,0.015594857957906605,13759.13,-0.00966595716788099
1764,21.0,-0.014184634991956546,45251.38,0.0036392102984059704,2.23,0.0,81.39,-0.016208995421168382,13906.52,0.010655191146250687
1765,19.54,-0.07205879110878621,45675.51,0.009329101128908945,2.24,0.0044742803949211485,82.34,0.011604601002808579,13958.26,0.003713652823609692
1766,18.77,-0.04020379601621915,45558.94,-0.0025553957618846823,2.24,0.0,82.17,-0.002066744398662834,13847.87,-0.007940017539336708
1767,20.0,0.0634724229555732,45252.15,-0.006756689456151932,2.27,0.013303965626362824,83.75,0.019045898762079183,13885.99,0.0027489879883901835
1768,19.85,-0.007528266420791407,45212.14,-0.0008845479826078417,2.25,-0.008849615276982581,83.53,-0.002630321937360236,14084.89,0.014222173390150417
1769,18.64,-0.06289419787575445,45371.79,0.003524911434164224,2.22,-0.0134230203321406,83.53,0.0,14220.07,0.009551755435960985
1770,16.86,-0.10036585668373554,46124.59,0.016455667151394238,2.24,0.008968669982760358,83.86,0.003942892974801104,14400.64,0.01261830303163336
1771,16.3,-0.03377884476099258,46426.49,0.006523988067968389,2.22,-0.008968669982760358,84.67,0.009612605911569538,14405.93,0.0003672773300991139
1772,16.31,0.0006133088202053827,46595.68,0.0036376314714061664,2.19,-0.013605652055778794,84.13,-0.006398126091463396,14475.82,0.004839743881177583
1773,15.7,-0.038117704278660014,46914.3,0.006814700057942602,2.2,0.0045558165358609015,85.02,0.010523301367921789,14428.53,-0.0032721747553559055
1774,15.49,-0.013466057925485053,47098.0,0.003908004246175878,2.22,0.009049835519917893,85.76,0.00866617439184747,14671.09,0.016671394195149958
1775,15.01,-0.031478008783406786,47243.43,0.0030830593769000103,2.24,0.008968669982760358,84.58,-0.013854865278148942,14663.84,-0.0004942912867083038
1776,15.43,0.02759702072969894,47150.73,-0.0019641051904244478,2.21,-0.013483350337287092,85.43,0.00999949511918441,14701.91,0.0025928179139143026
1777,15.24,-0.01239011611656915,47399.57,0.005263665467660772,2.22,0.0045146803545267344,84.85,-0.006812335483291854,14731.98,0.0020432236759226896
1778,15.98,0.04741439007962844,47435.32,0.0007539419657351942,2.22,0.0,85.11,0.003059545808634212,14767.48,0.0024068248799853365
1779,16.98,0.06069824054507267,47102.37,-0.007043780667881805,2.27,0.02227263560912318,84.12,-0.011700186654370448,14663.79,-0.007046276223697134
1780,16.53,-0.026859269050268253,47622.27,0.010977190741424891,2.3,0.013129291441792534,83.4,-0.008596041469798088,14898.74,0.01589545596804598
1781,16.26,-0.01646880771326842,47690.5,0.0014317076642456072,2.3,0.0,83.1,-0.003603607503298356,14755.1,-0.009687859881767125
1782,16.41,0.009182800982334705,47904.27,0.004472427860429562,2.34,0.017241806434506124,84.51,0.016825168694988513,14834.71,0.0053809194508200875
1783,16.03,-0.02342893848053773,48040.57,0.0028412177599204114,2.34,0.0,84.42,-0.0010655302020383672,14955.18,0.00808802293144062
1784,15.1,-0.059767222800582775,48399.29,0.007439281939703335,2.38,0.016949558313773316,81.1,-0.04012137923298553,15070.19,0.007660892271250219
1785,15.44,0.02226680077575116,48556.96,0.0032523976326892523,2.33,-0.02123222010577408,80.15,-0.01178308206580514,14884.77,-0.012380077837804038
1786,16.48,0.06518597988469566,48753.23,0.004033909833061955,2.35,0.008547060578458332,82.43,0.028049569269573915,14983.3,0.006597705001691878
1787,17.22,0.04392397451825891,48822.2,0.0014136757887985851,2.38,0.012685159527315748,83.22,0.009538255229658787,14960.44,-0.0015268636744210085
1788,17.78,0.03200273108617413,48651.43,-0.0035039256200679603,2.38,0.0,84.52,0.015500489193061462,15001.96,0.002771475354212072
1789,18.73,0.0520522863702384,48179.86,-0.009740110415508596,2.42,0.01666705248521172,82.91,-0.019232510619729304,14986.65,-0.0010210544156681323
1790,17.66,-0.058824321280183334,48251.52,0.0014862384669971362,2.45,0.012320484388040676,83.4,0.005892627236574022,15017.0,0.0020230878810796327
1791,16.29,-0.08075077256185992,48582.26,0.00683111381461643,2.45,0.0,82.9,-0.0060132472234517564,15019.03,0.0001351709931771694
1792,16.49,0.01220271395755379,48571.08,-0.00023015163553452567,2.45,0.0,81.94,-0.011647790022523807,15193.1,0.011523313727190398
1793,16.37,-0.007303745188464106,48763.64,0.003956661121812033,2.43,-0.008196767204178612,82.85,0.011044471753846707,15081.44,-0.007376528681469097
1794,17.11,0.044212696521058525,48587.83,-0.003611865154752536,2.4,-0.012422519998557258,80.67,-0.026664984923689516,15173.12,0.006060592560130473
1795,17.59,0.027667470845364583,48685.36,0.002005280852451108,2.44,0.016529301951210607,82.45,0.021825290056725066,15210.42,0.0024552780050157708
1796,17.91,0.01802865732315384,48583.48,-0.002094813452204747,2.45,0.004089985251525263,80.24,-0.027169905351927426,15086.81,-0.008159867147199407
1797,19.17,0.06798734098493275,48387.43,-0.004043486177751632,2.47,0.008130126083250144,80.97,0.009056572044342737,15026.97,-0.003974265519859799
1798,19.38,0.010895049405066803,48443.15,0.0011508762242300463,2.47,0.0,83.43,0.02992924121596019,15154.08,0.008423215994341149
1799,18.58,-0.04215587307692781,48572.9,0.0026748167413455093,2.52,0.020040750883446035,82.37,-0.012786663960826061,15335.61,0.011907772430578945
1800,,,,,2.51,-0.003976148379639444,82.05,-0.003892475417057284,,
1801,28.62,,47442.25,,2.49,-0.008000042667076102,72.37,-0.1255369686580634,14850.04,
1802,22.96,-0.2203522026769389,47985.9,0.011394035859602525,2.47,-0.00806455983673049,73.34,0.013314313765143915,15007.65,0.010557512248636769
1803,27.19,0.1690956871930136,47063.19,-0.019416050947690167,2.41,-0.02459140313732222,70.86,-0.034400063205854536,14712.84,-0.019839489176359137
1804,31.12,0.13500144066581132,46402.4,-0.014139984774724113,2.45,0.016461277054072077,69.53,-0.01894778532639929,14492.6,-0.015082407591354041
1805,27.95,-0.10743349970908245,47112.37,0.01518441720434005,2.45,0.0,70.56,0.014705097587609295,14901.73,0.02783913926532655
1806,30.67,0.09286777852505201,46609.44,-0.010732503513503744,2.47,0.008130126083250144,70.71,0.002123593917613853,14835.61,-0.0044469417212038564
1807,27.18,-0.12080356940316284,47179.38,0.01215383700834316,2.49,0.00806455983673049,73.38,0.03706441331098631,15098.9,0.017591521612418504
1808,21.89,-0.21645149718822587,48178.09,0.0209474206638518,2.46,-0.012121360532344916,75.54,0.029010898357174852,15275.94,0.011657148140544749
1809,19.9,-0.09531017980432477,48373.13,0.004040140876496068,2.48,0.008097210232619334,75.94,0.005281237519345616,15412.17,0.00887841544324175
1810,21.58,0.08104722809954179,47919.09,-0.009430530628444345,2.43,-0.020367302824433664,74.1,-0.0245280225016149,15198.25,-0.013977167423890435
1811,18.69,-0.14377833836251686,48281.79,0.00754050729201694,2.37,-0.025001302205417297,74.98,0.011805879005724051,15219.25,0.0013807843074857828
1812,20.31,0.08312475412482145,47815.3,-0.009708798972027921,2.4,0.01257878220686004,74.12,-0.011536009890606103,15363.03,0.009402899937601461
1813,21.89,0.07491653594247838,47453.3,-0.007599602434437358,2.36,-0.016807118316381153,73.37,-0.010170268691256368,15178.22,-0.012102468350219553
1814,19.29,-0.12644308461713383,48223.2,0.016094163527187177,2.46,0.04149973090675274,73.71,0.004623342475293946,15424.85,0.016118339730908815
1815,20.57,0.06424687674722795,47723.28,-0.010420903905373535,2.46,0.0,74.64,0.01253808133789125,15382.8,-0.002729843146958899
1816,21.57,0.047469756736199464,47360.16,-0.007637960202519167,2.5,0.016129381929883668,72.97,-0.022628158761559547,15349.65,-0.002157329653631024
1817,22.87,0.05852254763362463,46791.48,-0.012080233880219282,2.53,0.011928570865273658,70.51,-0.03429385404657914,15229.58,-0.007853083093868563
1818,21.01,-0.0848274931777806,47704.26,0.019319567014454364,2.55,0.007874056430905996,72.85,0.03264798891026377,15407.17,0.011593396107921095
1819,18.63,-0.1202253302434122,48178.91,0.009900671352925272,2.54,-0.003929278139889525,74.69,0.024943681727761735,15553.8,0.009471996277007122
1820,17.96,-0.03662612173944346,48493.87,0.006516024767165618,2.53,-0.003944778291016471,76.26,0.02080234006044268,15516.11,-0.0024261427527445534
1821,,,,,2.5,-0.011928570865273658,75.24,-0.013465549996587889,,
1822,17.68,,49115.15,,2.58,0.03149866705937099,75.24,0.0,15763.22,
1823,17.54,-0.00795007026546024,49022.2,-0.0018942844451057539,2.62,0.015384918839479456,,,15813.88,0.003208657125833625
1824,16.95,-0.034216153117577974,49081.45,0.0012079062747201164,2.62,0.0,,,15931.02,0.007380116596973352
1825,17.33,0.022171269901055446,48969.7,-0.0022794235128422713,2.62,0.0,78.63,,15979.88,0.0030622789192573663
1826,17.22,-0.006367604727929965,48835.47,-0.0027448463977126636,2.54,-0.031010236742560315,78.61,-0.0002543881977592477,16010.98,0.0019443059547228358
1827,16.6,-0.0366688036370868,49174.62,0.0069207436434179925,2.56,0.007843177461025919,77.24,-0.0175814602453519,15913.27,-0.0061213845343441875
1828,16.91,0.01850246754799123,49101.85,-0.0014809244430438184,2.55,-0.003913899321136394,78.25,0.012991371859949474,15947.11,0.0021242692475915703
1829,19.73,0.15423515712403502,48040.54,-0.02185147451699443,2.56,0.003913899321136394,79.39,0.014463586316758814,15618.34,-0.0208317568347951
1830,19.61,-0.006100679826269051,48037.66,-5.995116479873275e-05,2.59,0.011650617219975179,80.6,0.015126233775561104,15626.8,0.0005415242310800039
1831,18.76,-0.04431269663017634,47813.75,-0.004672031580753355,2.51,-0.03137512256775388,81.99,0.017098639095503465,15480.59,-0.009400407857091508
1832,19.4,0.0335461224912037,47741.8,-0.0015059306047113807,2.56,0.019724505347778698,82.28,0.0035307761766700807,15416.73,-0.004133697740369868
1833,18.41,-0.05237907082429594,48219.04,0.0099466393721368,2.57,0.0038986404156572396,81.56,-0.008789119078501884,15441.18,0.0015846831568708808
1834,17.62,-0.043859374736952894,48299.08,0.001658549054784686,2.6,0.011605546120307952,84.98,0.04107698898041079,15471.2,0.001942264519087189
1835,20.31,0.1420787550842597,47615.3,-0.014258374696364484,2.59,-0.003853569315990013,85.83,0.009952661043462818,15493.33,0.0014293776632712252
1836,19.19,-0.05672406557268461,47655.23,0.0008382445723356113,2.59,0.0,85.8,-0.00034958923621175586,15372.52,-0.00782810886002494
1837,,,,,2.55,-0.015564516541111573,87.17,0.015841228529568596,,
1838,22.79,,46716.81,,2.57,0.007812539736793633,87.82,0.00742903011008611,15254.05,
1839,23.85,0.04546237407675724,46234.68,-0.01037389123722754,2.6,0.011605546120307952,88.83,0.011435165648038037,15043.78,-0.01388042483455365
1840,25.59,0.07041743283734725,45695.78,-0.011724213562271046,2.56,-0.015504186535965192,89.64,0.009077218151117172,14859.32,-0.012337338919001795
1841,28.85,0.11990834278241103,44797.92,-0.019844242508087362,2.55,-0.003913899321136394,89.75,0.001226378435662312,14821.6,-0.0025417015582203106
1842,29.9,0.035748487442532006,44999.47,0.0044890021515104905,2.57,0.007812539736793633,89.75,0.0,14766.85,-0.0037007725978668304
1843,31.16,0.041276740605907136,44418.87,-0.012986332771923514,2.61,0.015444322427473622,87.74,-0.02265013163032048,14727.85,-0.0026445444591232103
1844,31.96,0.025349899895526384,44297.77,-0.002730041967650365,2.59,-0.007692345623155683,89.49,0.01974899145669884,14538.24,-0.012957839809908833
1845,30.49,-0.04708635989791077,43973.3,-0.00735170563583587,2.61,0.007692345623155683,91.22,0.01914728408878741,14306.8,-0.016047470671313846
1846,27.66,-0.09741143476355107,45050.23,0.024195457931943665,,,90.7,-0.0057168141624632796,14741.05,0.02990117024407901
1847,24.83,-0.10793472671653692,46001.7,0.02090026284824198,2.6,,91.47,0.008453692547181646,14901.08,0.010797574586577596
1848,21.96,-0.12282998287874536,46354.25,0.007634629115683467,2.59,-0.003853569315990013,92.35,0.009574656976975682,14805.01,-0.00646805654529814
1849,22.09,0.0059024007906960385,46670.75,0.006804648669650248,2.62,0.011516442061559218,90.24,-0.02311291889549949,15040.0,0.01574768152088346
1850,24.35,0.09740683209657286,45543.7,-0.024445325522917116,2.59,-0.011516442061559218,91.43,0.013100864426585979,14874.8,-0.011044812558541395
1851,23.22,-0.04751787325885326,45851.42,0.006733864188682048,2.6,0.003853569315990013,92.99,0.016918308313770503,14713.6,-0.010896269816482729
1852,22.86,-0.015625317903081193,45728.0,-0.0026953670316007816,2.7,0.0377403279828471,96.86,0.040774676484977235,14674.41,-0.002667075670030883
1853,21.44,-0.064130322164063,46155.99,0.009315944928385278,2.71,0.003696861881326119,97.28,0.004326781242774302,14571.83,-0.0070149476075407335
1854,19.96,-0.07152806531928357,46864.46,0.015232858998098564,2.74,0.011009285508369326,96.07,-0.012516325796210204,14935.65,0.024660759780278596
1855,23.91,0.18056651058691564,46035.0,-0.017857628934130787,2.77,0.010889399799268284,94.95,-0.011726655163351474,14564.92,-0.025135074872356
1856,27.36,0.1347853112841162,45188.41,-0.018561338711013065,2.8,0.01077209698191095,96.37,0.014844512604900828,14460.01,-0.007228989483708759
1857,28.33,0.03483922108807569,45012.15,-0.003908184701916895,2.82,0.0071174677688641275,97.5,0.01165742814060522,14330.01,-0.009030968616769997
1858,25.7,-0.09743032194125112,45792.27,0.01718284625619404,2.8,-0.0071174677688641275,101.66,0.04178153401495521,14438.68,0.007554776867356949
1859,24.29,-0.056426248887093244,45811.37,0.000417014002429994,2.79,-0.0035778213478838694,98.43,-0.03228827637763665,14523.16,0.005833900028585859
1860,28.11,0.14606064190435974,44804.81,-0.022216813856459794,2.79,0.0,97.44,-0.010108831679533026,14423.86,-0.006860836764053246
1861,27.75,-0.012889544725997126,44452.65,-0.007890921998379596,2.85,0.021277398447284934,95.28,-0.022416878914542693,14337.9,-0.005977398875501194
1862,,,,,2.85,0.0,96.18,0.009401510802472757,,
1863,28.81,,43960.97,,2.95,0.03448617607116922,98.95,0.02839323619905798,14278.48,
1864,31.02,0.0739096086519555,43133.81,-0.018995050463820107,2.92,-0.01022155407153802,98.73,-0.0022258204252167957,14079.34,-0.014045034037764026
1865,30.32,-0.022824596974221567,43870.05,0.016924710566232903,2.93,0.0034188067487856966,99.29,0.0056560094221449475,14276.67,0.013918261809116927
1866,27.59,-0.09435417254497658,44857.26,0.02225359340600086,2.89,-0.013745920904635334,101.29,0.019942828653202405,14662.73,0.02668216369072951
1867,30.15,0.08873153494399988,44814.47,-0.0009543699725167443,2.91,0.0068965790590604925,98.56,-0.027322189913495443,14403.51,-0.017836973251325716
1868,33.32,0.09997289412544763,44116.36,-0.015700389626724487,2.95,0.013652089168327164,103.08,0.04483988599895383,14298.83,-0.007294211142996332
1869,30.74,-0.08059307918819236,44944.35,0.0185943690851591,2.99,0.013468217050866649,110.93,0.07339398596640478,14579.69,0.019451748614974562
1870,30.48,-0.008494007292004113,44630.12,-0.0070160903884861625,3.01,0.006666691358189203,118.94,0.06971979252787897,14722.96,0.009778715690250905
1871,31.98,0.0480399765873627,44208.84,-0.009484198325610649,3.02,0.0033167526259940683,115.36,-0.030561490741808583,14850.84,0.008648249263519148
1872,36.45,0.1308307510488591,42869.42,-0.030766017842505988,3.05,0.009884759232541951,123.86,0.07109422197327575,14594.33,-0.01742333218537695
1873,35.13,-0.03688599217693156,42635.57,-0.005469869841643771,3.05,0.0,129.02,0.04081553559418083,14538.65,-0.0038224766430712265
1874,32.45,-0.07935502312763676,43761.91,0.026074922925408472,3.01,-0.01320151185853602,133.18,0.03173416557838049,14759.02,0.01504380082702994
1875,30.23,-0.07086563435873217,43573.51,-0.004314407424649502,3.07,0.01973748283832144,116.58,-0.13312386406507226,14794.83,0.002423374113709187
